記号,銘柄,株価,PER,予想PER,EPS,ROE,利益率,配当利回り,PBR,ROA,RSI,MA50,FCFマージン,粗利率,アクルーアル,MACD_GC,MACD_DC,次回決算日,決算猶予日数,出来高,平均出来高50日,200日MA,20日高値,配当日,52週高値,52週下落率,静寂後急増,BBスクイーズ,RSIダイバージェンス
WFC,Wells Fargo & Company,86.98999786376953,13.445131,10.996443,6.47,0.12028,0.26742,2.06,1.6353347,0.01051,62.39535378416338,80.1427133178711,-0.22701585443075784,0.0,0.018774279995029394,0,0,2026/07/14,7,4103109,16093602.18,83.74435092926025,87.44999694824219,2026/05/08,97.76,0.11016777962592546,0,1,0
WELL,Welltower Inc.,237.2100067138672,114.59421,70.59822,2.07,0.03665,0.119619995,1.27,3.8169794,0.0074400003,76.19765175128717,214.674345703125,0.2669768155201171,0.3917691684065901,-0.02889664118773107,0,0,2026/07/27,20,1702628,3612120.56,196.95413398742676,237.2100067138672,2026/05/13,239.105,0.007925360348519699,0,0,0
WST,"West Pharmaceutical Services, I",356.0350036621094,47.661983,37.196865,7.47,0.19131,0.16849001,0.25,8.441249,0.11214,70.60894593026376,322.3891375732422,0.15253244852151848,0.35912950131745874,-0.06114754098360656,0,0,2026/07/23,16,255237,814640.74,276.66979606628416,365.739990234375,2026/04/29,367.66,0.031618877054590246,0,0,0
WDC,Western Digital Corporation,528.4849853515625,31.664768,28.93395,16.69,0.85920995,0.55286,0.1,25.268227,0.14648,39.24519431258921,535.827406616211,0.1343487394957983,0.3878151260504202,0.012141122696757605,0,0,2026/07/29,22,5003863,8785613.26,294.92451225280763,746.22998046875,2026/06/05,799.87,0.3392864023509289,0,0,0
WY,Weyerhaeuser Company,23.440000534057617,41.857143,33.957233,0.56,0.04161,0.057800002,3.59,1.7905432,0.00721,38.01982733419498,23.99056583404541,-0.055177407675597395,0.14844315713251266,-0.014326130139047735,0,0,2026/07/30,23,1173846,5568946.92,23.814150238037108,25.760000228881836,2026/06/05,27.75,0.15531529606999578,0,0,0
WSM,"Williams-Sonoma, Inc.",221.33999633789062,24.786114,21.552073,8.93,0.54007,0.1381,1.36,12.623474,0.17356001,48.09682109031101,202.6663998413086,0.13519609018580686,0.46152631239163316,-0.041843252440172715,0,0,-,-47,201995,1222777.9,194.85179336547853,240.1699981689453,2026/07/17,244.65,0.09527898492585073,0,0,0
WMB,"Williams Companies, Inc. (The)",74.12000274658203,32.508774,28.881712,2.28,0.19656,0.23056999,2.88,7.0914664,0.048860002,59.35944594860233,73.7623275756836,0.07523012552301256,0.619581589958159,-0.05599849760128387,0,0,2026/08/03,27,1538106,7053574.12,66.66683307647705,77.91999816894531,2026/06/12,80.08,0.07442554012759699,0,0,0
WTW,Willis Towers Watson Public Lim,293.3550109863281,17.21567,13.234357,17.04,0.20611,0.16843,1.33,3.4670615,0.050890002,78.33779971255693,260.72166717529296,0.1592501030078286,0.42058096415327567,-0.005756857433118863,0,0,2026/07/30,23,200936,803882.72,300.1437944793701,293.3550109863281,2026/06/30,352.79,0.16847129741112812,0,0,0
WDAY,"Workday, Inc.",143.1649932861328,44.461178,11.326165,3.22,0.10858,0.08595,0.0,4.753154,0.04343,61.51429204967985,128.5738998413086,0.29072445561139026,0.7570142378559463,-0.12426690273320792,0,0,2026/08/20,44,3134466,5194383.32,173.9716746520996,143.75999450683594,-,249.85,0.42699622459022285,0,0,0
WYNN,"Wynn Resorts, Limited",95.83000183105469,27.458452,17.76943,3.49,0.0,0.051420003,1.04,-35.651043,0.05599,24.354447239956542,101.8474073791504,0.09691375251403629,0.4142669493258824,-0.07822015931044864,0,0,2026/08/06,30,428676,1499603.52,112.16686344146729,107.75,2026/05/18,134.72,0.28867278925879836,0,0,0
XEL,Xcel Energy Inc.,81.54000091552734,23.49856,17.990269,3.47,0.0959,0.14144,2.95,2.1537812,0.02338,57.652001450171674,79.3123858642578,-0.4652668893585111,0.47201581566568956,-0.025377591525236262,0,0,2026/07/30,23,1190026,5781474.52,77.84804267883301,82.2300033569336,2026/06/15,84.23,0.03193635384628588,0,0,0
XYL,Xylem Inc.,119.2300033569336,29.659204,19.560299,4.02,0.08724,0.10791001,1.44,2.5298111,0.05006,73.15024485496657,112.58458602905273,0.10071942446043165,0.38461538461538464,-0.016105251219235568,0,0,2026/07/28,21,748644,2024352.88,129.81544654846192,119.41999816894531,2026/05/28,154.27,0.2271342233944799,0,0,0
YUM,"Yum! Brands, Inc.",166.8350067138672,26.86554,22.307306,6.21,0.0,0.20481001,1.81,-6.308993,0.23302001,70.4213648635495,153.77259826660156,0.1995373752130509,0.4616508400292184,-0.05502012931560327,0,0,2026/07/30,23,898769,2154871.38,152.5655519104004,166.8350067138672,2026/05/27,170.135,0.019396322250758536,0,0,0
ZBRA,Zebra Technologies Corporation,265.2099914550781,32.06892,12.809336,8.27,0.11781,0.07487,0.0,3.697904,0.06361,66.65781689994287,241.39159942626952,0.1540029651593773,0.48054114158636024,-0.05857445306986592,0,0,2026/08/04,28,208964,1035849.28,249.34220024108888,270.2900085449219,-,352.66,0.24797257569591644,0,0,1
ZBH,"Zimmer Biomet Holdings, Inc.",89.61009979248047,23.215052,9.968185,3.86,0.060650002,0.09052,1.07,1.3674877,0.040960003,53.066493997695325,85.70252975463868,0.17253234525906577,0.6970539998785155,-0.042959158485516444,0,0,-,-70,701737,2528478.74,91.23270248413085,93.0999984741211,2026/06/25,108.29,0.1724988476084545,0,1,0
ZTS,Zoetis Inc.,76.41500091552734,12.527049,10.331532,6.1,0.67748,0.28035,2.81,9.7480545,0.15525,41.20865922561505,84.60050003051758,0.2411534805112496,0.7183901975282561,-0.014935022952091549,0,0,2026/08/06,30,2170597,7788707.94,115.90062274932862,82.19999694824219,2026/07/20,161.77,0.527631817299083,0,0,1
